sentence_id,language,script,country,region_dialect,source_type,source_ref,collection_date,text,domain,topic,theme,sensitive_characteristic,safety_flag,pii_removed,target_gender,bias_label,explicitness,stereotype_category,sentiment_toward_referent,device,qa_status,annotation_date,annotation_time_seconds,document_id,notes,review_notes,collector_id,annotator_id
69affae47547e26ce3a72b91,Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19T00:00:00.000Z,"Wa alaikumus salam, Malam Usman bark aka dai",culture_and_religion,Greeting,public_interest,,safe,false,male,neutral,implicit,religion_culture,,,accepted,2026-03-11T15:20:16.034Z,5008,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72b93,Hausa,latin,Nigeria,Standard,web_public,https://ibrahim-sheme.blogspot.com/,2026-03-06T00:00:00.000Z,"East, kamar yadda aka fi sanin sa, Bature ne ɗan Ingila wanda ya zauna a Nijeriya a zamanin mulkin mallaka",governance_civic,European colonialism in Nigeria,public_interest,,safe,false,male,neutral,implicit,,,,accepted,2026-03-11T15:21:22.743Z,5074,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72b94,Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06T00:00:00.000Z,"El-Ameen ya juya yana kallon Junaid ganin ya ki karasowa da karfi yace ""baxa ka xo ka ga abinda mahaukaciyar da ka sa na kawo gidana tayi ba, ya Salam!"" Junaid na jin hka ya karaso da sauri yana leka parlon, kwalalo ido yyi yana kare ma palon kallo, palon komawa yyi kamar wanda aka yi karamin yaki, don duk ta tarwatse plasman palon da frames gaba daya, lafiyayyen centre table din ma bata raga masa ba, ko ta ina kwalabe ne a falo, duk ta tuttuge labulaye da karafunansu, kujeru kam upside down ta juyasu dukka, Junaid bae san lkcn da ya fashe da dariya ba har da rike ciki, El-Ameen ya bude baki yana kallonsa idon nan nasa ya kada, fixgosa yyi yana huci yace ""Yhu see wat you've caused koh Ahmad, gud!",culture_and_religion,Altercation between two individuals,public_interest,,sensitive,false,mixed,derogation,explicit,,,,accepted,2026-03-11T23:35:19.645Z,24,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72b97,Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,"Kenan, daga lokacin da shi John Beecroft ya zo da farko a matsayin Jami’in Birtaniya na farko (1849) zuwa yau (2017), an samu shekaru 168",culture_and_religion,Hausa history and timeline,public_interest,,safe,false,male,neutral,implicit,religion_culture,,,accepted,2026-03-11T15:23:36.038Z,118,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72b9a,Hausa,latin,Nigeria,Standard,web_public,https://munbarin-musulunci.blogspot.com/,2026-03-04T00:00:00.000Z,Bai halatta mutum ya jinkirta sallah sai dai kawai wanda yake son ya hadata da wacce ta biyota idan sun kasance wadanda ake hadawanne kuma ya kasance cikin wanda aka halatta musu hadawar kamar yadda bayanai zasu zo,culture_and_religion,religious obligations,public_interest,,safe,false,neutral,neutral,implicit,religion_culture,,,accepted,2026-03-11T15:25:24.339Z,227,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72b9b,hausa,latin,Nigeria,Uvira,web_public,https://twitter.com/Mrich072/status/2016707158348353739,2026-01-29T00:00:00.000Z,[USER] Banza werekane aho zari ziparitse Uvira . Mwe mugira propagande yagiswa koko ubwo mwese mwa sharerinze amafoto amwe yose adafite igisobanuro,media_and_online,Propaganda and photos,misinformation,,sensitive,true,unknown,neutral,implicit,,,,accepted,2026-03-12T13:40:16.012Z,65,03c5da8d-0e42-4e3a-b668-6ad22b149665,It’s not Hausa language ,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72b9d,Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19T00:00:00.000Z,Ga jawabi kan wadannan,culture_and_religion,Response to a statement,public_interest,,safe,false,unknown,neutral,implicit,religion_culture,,,accepted,2026-03-11T15:26:30.986Z,44,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72ba1,Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06T00:00:00.000Z,"Ka daina tsoron nata kenan yanxu?"" Mikewa Junaid yayi bae ce komai ba, El-Ameen yayi dariya yace ""In gaya maka meyasa kaga ta kyale ka?"" Junaid ya juya yana kallonsa, sai da ya dau kusan minti daya sannan yace ""akwae alluran da na mata daxu shi yasa ta nutsu, but ina me tabbatar maka da xaran ya saketa xaka gane kuran ka idan ka tsaya gabanta"" yana murmushi ya kare maganar, Junaid ya tabe baki ya juya ya fice daga dakin ba tare da ya tanka sa ba, El-Ameen ya bisa da kallo yana dariya sannan ya juyo yana kallonta, karasawa gabanta yayi ya durkusa ya dago kanta, hade rai yayi yace ""Sae da kika kuma cire ribbon din koh?"" Kallonsa kawae take ko kiftawa bata yi, ya hade rai yace ""I will knock yhu idan baki bar kallona haka ba"" kamar taji me yace ta dauke idonta daga nashi, mikewa yayi ya dauko ribbon ya dawo gabanta ya durkusa ya kama gashinta waje daya ya daure da ribbon din sannan ya dagota suka mike a tare ya kama hannunta, kin binsa tayi tana tutturjewa yace ""Keehh"" daga haka ya ja ta suka fita daga dakin tana bin sal, Palo ya sauko da ita ya xaunar da ita kasan rug, ya dauko ledan da ya shigo da ya durkusa gabanta ya bude, fried Irish ne da kwae, sae tomatoe ketchup, ya dauki potatoe daya ya dibi kwae ya kai mata baki, dauke kai tayi da sauri tana komawa baya, ya tsaya kallonta, kai wa bakinsa yyi ya ci, Junaid dae sai kallonsu yake yana yi yana danna waya, kara daukar wani chip din El-Ameen yayi ya dangwali ketchup ya kai bakinta, tsura ma dankalin ido tayi sae kuma ta matso a hankali ta lashe ketchup din, El-Ameen ya wara ido yana kallonta, sai kuma ya saka dariya, murmushi junaid yyi yana ci gaba da danna wayarsa, sae tsotsan ketchup din take a baki, El-Ameen ya kuma dangwala ya kai bakinta ta kuma lashewa, rike kanta yayi ya tura mata dankalin a baki ta fito dashi ya fadi kasa, ya hade rai yace ""I will slap yhu fah"" kallonsa kawae take ko kiftawa babu, ya dauki wani dankalin ya dangwali ketchup ya kuma kai mata baki, lashewa ta kuma yi ta bar masa dankalin tana tsotsan bakinta, yayi murmushi yana kallon Junaid yace ""this shows tana son ketchup lkcn da take da hankali"" shi dae junaid bae ce komae ba, El-Ameen ya dinga dangwalan tomatoe din yana kai mata baki tana lasa, exotic drink ya bude ya juya yana kallon Junaid yace ""Get me cup plss a kitchen Captain, kaga dai patient dinka nake feeding"" Junaid bai ce komai ba ya mike ya nufi kitchen ya dauko cup din ya kawo masa, ya karba ya tsiyaya drink din ya dauka ya kai mata baki, dauke kai tayi da sauri, ya juyo da ita ya rike kanta ya kai cup din lip dinta, kadan ta kurba ta cire bakinta tana yamutse fuska, xae kara bata ta sa hannu xata karbi cup din ya sake mata, ta dade tana kallon cikin cup din kafin ta kifar da lemon nan tsakiyarsa, El-Ameen ya mike da sauri ya bar wajen cikin tsawa yace ""Kehh!"" Tsorata tayi sosae ta dinga shisshigewa jikin kujera, ya karasa kusa da ita ya duka ya mata knock a kai yace ""kika sake min irin haka sae na tsula maki bulala"" Murmushi Junaid yayi yana shafa kansa, El-Ameen ya dago ta ganin drink din duk ya bata kayan jikinta, tsaye ya bar ta nan wajen ya fita xuwa ya kira Mama, ta juya tana kallon Junaid dake kallonta, ya sakar mata murmushi ta dauke kai ta durkusa wajen ta jawo ledan take away din da Irish din ke ciki ta dauki wanda yake bata ta ajiye gefe, ta bude wanda bae taba ba ta tsura ma dankalin ido, kifarwa tayi a kasa, Junaid ya mike da sauri yace ""Noo!",culture_and_religion,Personal relationships,public_interest,,safe,false,mixed,derogation,explicit,religion_culture,,,accepted,2026-03-11T23:36:32.283Z,45,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72ba5,Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06T00:00:00.000Z,"Ka rufa mata asiri"" ko saurarenta bai yi ba bugunta kawai yake kamar an aikosa, a fusace Hajja ta karaso ta fixgoxa ta sauke masa mari tace ""Don uwar ka Amina dama shirin tafiya gidan ka nake yanxu, ban taba tunanin cewar da mahaukaci Muhammadu xai hada jikata ba, ita Humainahr ka sakar min, tsabar haukan naka ya girmama har gida kake xuwa jibgan mutane yanxu"" kokarin gudu Hadiza take ya wani fixgota ya kuma sauke mata mari, Abba ne ya shigo compound din daga masallaci, ya tsaya da mamaki yana kallon tsakar gidan, Junaid da ban da tafasa babu abinda xuciyarsa yake ya fara waige waigen inda xai ga Humainah, ganin bata compound din ya ja Hadiza har part din Mumy duk aka bi sa da ido ya shiga har parlor da ita, salati Umma ta dinga yi tana cewa anya Ahmad lafiyarsa kuwa, ku ceci 'yar mutane don Allah, fitowar Humainah kenan daga daki ya jefar mata da Hadiza nan gabanta yana kallonta sannan ya juya ya fice daga parlon, kallon mamaki Humainah ke mata, tuni duk aka shigo parlon, Abba kam dama part dinsa kawai ya nufa, Hadiza da ko ina na jikinta rawa yake ta mike da sauri xata fita, Humainah ta rikota tace ""Me ya kawo ki nan?"" Juyawa tayi tana waigen inda xata ga su Umma, Hajjo tace ""Ina kika santa?"" Hawaye ne ya cika idonta tace ""Ita ta ja min komai, ni ban santa ba",household_and_care,Domestic conflict,stereotypes,gender,sensitive,false,mixed,derogation,explicit,,,,accepted,2026-03-11T23:37:48.147Z,121,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72ba7,Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,Daya daga cikin matakan sun haɗar da bayar da tallafi iri-iri ga 'ƴan kasuwa ciki har da kafa wani shiri na tallafa wa waɗanda annobar ta fi shafa da zummar kare ayyukansu,livelihoods_and_work,Business support initiatives,public_interest,,safe,false,neutral,neutral,implicit,daily_life,,,accepted,2026-03-11T23:09:20.970Z,70,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72baa,hausa,latin,Nigeria,Standard,web_public,https://twitter.com/HALAL_CHASER_/status/2016638938870370568,2026-01-28T00:00:00.000Z,[USER] Allah yasa ba na Banza bane,culture_and_religion,Religious Belief,public_interest,religion,safe,true,unknown,derogation,explicit,religion_culture,,,accepted,2026-03-11T23:13:53.394Z,342,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72bab,Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,"A shekarar 2014, an yi masa sarautar Odosiobodo of Ogbunike, daga masarautar Anaca (Onitsha), da ke jahar Anambra a Najeriya",culture_and_religion,Traditional leadership title,public_interest,ethnicity,safe,false,male,neutral,implicit,religion_culture,,,accepted,2026-03-11T23:14:55.258Z,404,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72bb0,Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,Sannan kuma suka yiwa sauran sarakunan Yarabawa barazana da ɗaukar mataki irin na Ijebu a kan duk wanda ya saɓa daga cikinsu,governance_civic,political relations,public_interest,,safe,false,male,derogation,explicit,,,,accepted,2026-03-11T23:31:35.453Z,1404,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72bb1,Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19T00:00:00.000Z,"A duk sadda mai karatu ya sayi wayar salula sabuwa kar, abu na farko da ya kamata ya fara koyo daga gare ta shi ne yadda ake kunnawa da kashe wayar, domin abubuwan da za su fi maimaituwa a gare shi kenan yayin mu'amala da wayar",livelihoods_and_work,Using a new mobile phone,public_interest,,safe,false,neutral,neutral,implicit,daily_life,,,accepted,2026-03-11T23:32:40.117Z,1468,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72bb2,Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,Dama an kai harin ne da niyyar samun wani fitaccen shugaban a0Shabab - duk da cewa ba a bayyana sunansa ba,governance_civic,Al-Shabab attack,public_interest,,safe,false,male,derogation,implicit,,,,accepted,2026-03-11T23:39:48.628Z,242,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72bb5,Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19T00:00:00.000Z,"Idan kuma a masarrafar waya ne sakonnin suke taskance, irin su Notes, ko Active Notes da dai sauransu, sai ka saukar da manhajar mu'amala da wayar, wato Phone Suite ko Nokia Suite idan Nokia ce",media_and_online,mobile phone usage,public_interest,,safe,false,unknown,neutral,implicit,,,,accepted,2026-03-11T23:42:56.629Z,430,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72bb8,Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,"Su kuwa sauran jama’ar fada, suna kiransa da suna Maitama, saboda al-kunya, don gujewa kiran sunan mahaifin Madawaki Mahmudu kai tsaye",culture_and_religion,Nicknames and honorifics,stereotypes,other,safe,false,male,neutral,implicit,religion_culture,,,accepted,2026-03-11T23:48:12.660Z,746,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72bba,Hausa,latin,Nigeria,Standard,web_public,https://www.voahausa.com/,2026-03-04T00:00:00.000Z,The URL has been copied to your clipboard Nuna wa mutane akan Facebook Nuna wa mutane akan Twitter No media source currently available 0:00 0:02:29 0:00 Shiga Kai Tsaye 16 kbps | MP3 32 kbps | MP3 48 kbps | MP3 Bude sabon shafi,media_and_online,online media and sharing,public_interest,,safe,false,neutral,neutral,implicit,,,,accepted,2026-03-11T23:49:46.313Z,19,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72bbf,Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,"A Jamhuriyar Nijar Kuma, akwai mutane irin su Mamane Oumarou, tsohon firimiyan Nijar a shekarar 1983; Mamadou Tandja tsohon shugaban ƙasar Nijar, 1999 – 2010 da sauran su",governance_civic,Prominent Nigerien political figures,public_interest,,safe,false,male,neutral,implicit,,,,accepted,2026-03-11T23:54:25.392Z,306,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72bc4,Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19T00:00:00.000Z,"Mun kuma kawo kasida kan ""Fasahar Ma'adanar Bayanai"", inda muka yi bayani kan tarihi da asalin faya-fayan garmaho, da CD da kuma DVD",media_and_online,Hausa media and information,public_interest,,safe,false,unknown,neutral,implicit,,,,accepted,2026-03-11T23:59:44.778Z,625,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72bca,Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,"Coronavirus: Za a yi wa Buhari da Osinbajo allurar riga-kafi8 Janairu 2021Asalin hoton, Bayo OmoboriowoShugaban hukumar ci gaban lafiya a matakin farko na Najeriya, Faisal Shuaib, ya bayyana cewa Shugaban ƙasar Muhammadu Buhari da kuma mataimakinsa, Yemi Osinbajo za su kasance cikin rukunin farko da za a yi wa riga-kafin korona na kamfanin Pfizer/BioNTech da ƙasar ta amince a yi amfani da shi",health,COVID-19 vaccination for Nigerian leaders,public_interest,,safe,false,male,neutral,implicit,,,,accepted,2026-03-12T00:40:33.282Z,236,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72bce,Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,"Mohammed bin Salman: Yadda ya zama yarima mai jiran gadon na SaudiyyaMohammed bin Salman: Yaƙi uku da yariman Saudiyya ba zai taɓa samun galaba a kai ba""Kwararrun masana diflomasiyya kuma tsofaffin hannu da suka yi aiki da Obama lamarin yankin ke bukata,"" in ji Hassan Hassan, editan mujallar Newslines, wadda ta mayar da hankali kan harkokin yankin",governance_civic,Saudi Arabian prince,public_interest,,safe,false,male,stereotype,implicit,,,,accepted,2026-03-12T00:42:51.377Z,374,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72afd,Hausa,latin,Nigeria,Kano,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,Hajiya Fauziyya ta ce kafin sannan sai da ta fara tuntubar ƴan Kannywood a wani zaurensu na Whatsapp don jin ko sun yi wata hoɓɓasa ta taimaka wa Nagoma tun da ya shiga wannan matsala shekaru da dama da suka gabata,media_and_online,Nagoma issue in Kannywood,public_interest,,safe,false,mixed,neutral,implicit,,,,accepted,2026-03-10T17:18:20.711Z,229,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72b06,Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,Hakan ya faru ne sakamakon kamuwa da cutar korona da ƴan wasan suka yi,health,COVID-19 impact,public_interest,,safe,false,neutral,neutral,implicit,,,,accepted,2026-03-10T18:41:19.726Z,82,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72b0d,Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,"A lokuta da yawa, kafofin watsa labarai sun dage kan nuna lamarin Chibok daga mahangar cin zarafin mata, kuma hakan ya bai wa mayakan Boko Haram damar da suke so ta kafa kansu a matsayin wasu gogaggu a idon duniya",media_and_online,Chibok girls,public_interest,gender,sensitive,false,female,derogation,explicit,,,,accepted,2026-03-10T19:28:14.433Z,205,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72b10,Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,Mutum ne mai matuƙar son ci gaban Najeriya,governance_civic,Desire for Nigeria's progress,public_interest,,safe,false,male,neutral,implicit,,,,accepted,2026-03-10T19:31:38.974Z,409,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72b14,Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19T00:00:00.000Z,Abu na gaba shi ne cin mutuncin abokin magana,culture_and_religion,respect and dignity,public_interest,,safe,false,male,derogation,explicit,religion_culture,,,accepted,2026-03-10T19:37:50.648Z,781,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72b1b,Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06T00:00:00.000Z,"Kika san daga inda take maxa fita ki sallameta kar ki sha mamaki"" bata tanka sa ba ta ci gaba da girkinta, ya bude kofar ya fice, kallon Jasmine yayi yace ""Come here"" mikewa tayi ta bi bayansa don stairs ya nufa, yarinyar ta bi su da kallo, fitowa Humainah tayi ta xauna parlor ganin bata ga Jasmine parlon ba ta kalli stairs, yarinyar tace ""Nagode kwarai 'yar uwa, ni sunana Hadiza"" Humainah tace ""Welcome"" yarinyar ta mika mata waya tace ""Sa min number ki mu dinga xumunci naga kina da kirki"" Humainah ta karba ta sa mata number ta mika mata, yarinyar tace ""Suna fa?"" Humainah ta gaya mata, tace ""Allah sarki, amma kishiyar ki ce wannan da na gan ku tare"" Girgixa mata kai kawai Humainah tayi, tace ""Ayya, to ni xan koma xa mu ke xumunci"" har bakin kofa Humainah ta rakata yarinyar sai murmushi take ta fita daga parlon, Humainah ta kulle, ta koma kitchen",media_and_online,Conversation between characters,public_interest,,safe,false,mixed,stereotype,implicit,,,,accepted,2026-03-10T19:47:55.239Z,1385,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72b1e,Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,Mrs Sharma ta kalla jana'izar mahaifiyarta ta intanet yayin da take kwance a asibiti,health,medical emergency,public_interest,,safe,false,female,neutral,implicit,,,,accepted,2026-03-10T19:51:43.771Z,1614,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72b20,Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19T00:00:00.000Z,"Daga nan aka samu kwararru kan harkar kwamfuta suka shiga shafin barawon, suka gano adireshinsa, har aka gano inda yake, aka kama shi",livelihoods_and_work,Cybercrime investigation,public_interest,,safe,false,male,stereotype,implicit,daily_life,,,accepted,2026-03-10T19:53:53.611Z,1744,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72b21,Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,"Hajiya Hadiza Bala Usman Hoto: Naira Land Gudunmawa Hajiya Hadiza Bala Usman ta daɗe tana bayar da gudunmawa a fannonin rayuwa daban-daban, musamman fafutikar ganin an yi adalci a ƙasa, da kuma ƙwatowa marasa gata haƙƙinsu",livelihoods_and_work,Hadiza Bala Usman's philanthropy,public_interest,,safe,false,female,neutral,implicit,daily_life,,,accepted,2026-03-10T19:59:26.034Z,2076,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72b26,Hausa,latin,Nigeria,Kano,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,"Daga shekarar 1952 zuwa 1955 kuma, ya halarci darasin Turanci (British Council English Tutorial Classes) da cibiyar yaɗa al’adun Birtaniya (British Council) da ke Kano ta shirya",education,English education classes in Kano,public_interest,,safe,false,male,neutral,implicit,education,,,accepted,2026-03-10T20:06:00.274Z,2471,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72b2b,Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19T00:00:00.000Z,To amma dabara da hikima sun gano su,culture_and_religion,wisdom and strategy,public_interest,,safe,false,neutral,neutral,implicit,,,,accepted,2026-03-10T20:11:52.784Z,2823,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72b2c,Hausa,latin,Nigeria,Standard,web_public,https://kimiyyah.blogspot.com/,2026-03-04T00:00:00.000Z,"Hakan kuwa ya faru ne daidai lokacin da aka gano matsayin Sandar jijiyar kwakwalwa (Brain Stem) wajen haddasa bacci da farkawa, ba wai a cikin kwakwalwar ba",health,brain stem and sleep/wakefulness,public_interest,,safe,false,neutral,neutral,implicit,,,,accepted,2026-03-10T20:12:51.703Z,2882,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72b34,Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,"Shi uban gandu, wato jagoran gida, shi ne alhakin kula da al’amuran ciki da wajen gida ya rataya a wuyansa",household_and_care,Household responsibilities,public_interest,,safe,false,male,stereotype,implicit,,,,accepted,2026-03-10T20:28:19.749Z,3810,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72b36,Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06T00:00:00.000Z,""" Junaid ya d'an yi murmushi yace ""Ae kai ma ba xuwa kake ba"" El-ameen bae tanka sa ba ya ci gaba da duba littafin gabansa, junaid yace ""I asked you a question",household_and_care,Conversation between individuals,public_interest,,safe,false,male,derogation,explicit,,,,accepted,2026-03-10T20:29:28.236Z,3879,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72b40,Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,"Amma bayan kusan shekara biyar da suka yi kokarin hakan, sun gano ba za su iya ba musamman a wuraren kamar Libya da Yemen da Iran har a 'yar karamar kasar da ke makwabtaka Qatar",governance_civic,Hausa efforts in other countries,public_interest,,safe,false,neutral,neutral,implicit,,,,accepted,2026-03-10T20:48:21.102Z,163,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72b42,Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,Kasar Norway ta zama kasa ta farko da yawan sayen motoci masu amfani da lantarki a shekara ya fi wadanda ke amfani fetur ko man dizal,livelihoods_and_work,Motor vehicles,public_interest,,safe,false,unknown,neutral,implicit,,,,accepted,2026-03-10T21:22:00.231Z,25,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72b43,Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19T00:00:00.000Z,"Matsalar matasanmu ita ce, muna da saurin amincewa mutane, musamman mata dai",culture_and_religion,social issues,stereotypes,gender,sensitive,false,female,neutral,implicit,religion_culture,,,accepted,2026-03-10T21:22:42.483Z,67,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
